X, Y
693767.000000,4183767.000000
693767.000000,4183737.000000
693767.000000,4183707.000000
693767.000000,4183677.000000
693767.000000,4183647.000000
693767.000000,4183617.000000
693767.000000,4183587.000000
693767.000000,4183557.000000
693767.000000,4183527.000000
693767.000000,4183497.000000
693767.000000,4183467.000000
693767.000000,4183437.000000
693767.000000,4183407.000000
693767.000000,4183377.000000
693767.000000,4183347.000000
693767.000000,4183317.000000
693767.000000,4183287.000000
693767.000000,4183257.000000
693767.000000,4183227.000000
693767.000000,4183197.000000
693767.000000,4183167.000000
693767.000000,4183137.000000
693767.000000,4183107.000000
693767.000000,4183077.000000
693767.000000,4183047.000000
693767.000000,4183017.000000
693767.000000,4182987.000000
693767.000000,4182957.000000
693767.000000,4182927.000000
693767.000000,4182897.000000
693767.000000,4182867.000000
693767.000000,4182837.000000
693767.000000,4182807.000000
693767.000000,4182777.000000
693797.000000,4182747.000000
693797.000000,4182717.000000
693827.000000,4182717.000000
693827.000000,4182687.000000
693857.000000,4182687.000000
693857.000000,4182657.000000
693887.000000,4182657.000000
693887.000000,4182627.000000
693917.000000,4182627.000000
693917.000000,4182597.000000
693947.000000,4182597.000000
693947.000000,4182567.000000
693977.000000,4182567.000000
693977.000000,4182537.000000
694007.000000,4182537.000000
694007.000000,4182507.000000
694037.000000,4182507.000000
694037.000000,4182477.000000
694067.000000,4182477.000000
694067.000000,4182447.000000
694097.000000,4182447.000000
694097.000000,4182417.000000
694127.000000,4182417.000000
694127.000000,4182387.000000
694157.000000,4182387.000000
694157.000000,4182357.000000
694187.000000,4182357.000000
694187.000000,4182327.000000
694217.000000,4182327.000000
694217.000000,4182297.000000
694247.000000,4182297.000000
694247.000000,4182267.000000
694277.000000,4182267.000000
694277.000000,4182237.000000
694307.000000,4182237.000000
694307.000000,4182207.000000
694337.000000,4182207.000000
694337.000000,4182177.000000
694367.000000,4182177.000000
694367.000000,4182147.000000
694397.000000,4182147.000000
694397.000000,4182117.000000
694427.000000,4182117.000000
694427.000000,4182087.000000
694457.000000,4182087.000000
694457.000000,4182057.000000
694487.000000,4182057.000000
694487.000000,4182027.000000
694517.000000,4182027.000000
694517.000000,4181997.000000
694547.000000,4181997.000000
694547.000000,4181967.000000
694577.000000,4181967.000000
694577.000000,4181937.000000
694607.000000,4181937.000000
694637.000000,4181907.000000
694667.000000,4181907.000000
694697.000000,4181907.000000
694727.000000,4181907.000000
694757.000000,4181907.000000
694787.000000,4181907.000000
694817.000000,4181907.000000
694847.000000,4181907.000000
694877.000000,4181907.000000
694907.000000,4181907.000000
694937.000000,4181907.000000
694967.000000,4181907.000000
694997.000000,4181907.000000
695027.000000,4181907.000000
695057.000000,4181907.000000
695087.000000,4181907.000000
695117.000000,4181907.000000
695147.000000,4181907.000000
695177.000000,4181907.000000
695207.000000,4181907.000000
695237.000000,4181907.000000
695267.000000,4181907.000000
695297.000000,4181907.000000
695327.000000,4181907.000000
695357.000000,4181907.000000
695387.000000,4181907.000000
695417.000000,4181907.000000
695447.000000,4181907.000000
695477.000000,4181907.000000
695507.000000,4181907.000000
695537.000000,4181907.000000
695567.000000,4181907.000000
695597.000000,4181907.000000
695627.000000,4181907.000000
695657.000000,4181907.000000
695687.000000,4181907.000000
695717.000000,4181907.000000
695747.000000,4181907.000000
695777.000000,4181907.000000
695807.000000,4181907.000000
695837.000000,4181907.000000
695867.000000,4181907.000000
695897.000000,4181937.000000
695927.000000,4181937.000000
695957.000000,4181967.000000
695987.000000,4181967.000000
696017.000000,4181967.000000
696047.000000,4181997.000000
696077.000000,4181997.000000
696107.000000,4182027.000000
696137.000000,4182057.000000
696167.000000,4182087.000000
696197.000000,4182117.000000
696227.000000,4182147.000000
696257.000000,4182147.000000
696287.000000,4182147.000000
696317.000000,4182147.000000
696347.000000,4182147.000000
696377.000000,4182117.000000
696407.000000,4182117.000000
696407.000000,4182087.000000
696437.000000,4182087.000000
696467.000000,4182057.000000
696497.000000,4182057.000000
696527.000000,4182057.000000
696557.000000,4182057.000000
696587.000000,4182057.000000
696617.000000,4182027.000000
696647.000000,4182027.000000
696647.000000,4181997.000000
696677.000000,4181967.000000
696707.000000,4181937.000000
696707.000000,4181907.000000
696737.000000,4181907.000000
696737.000000,4181877.000000
696767.000000,4181877.000000
696767.000000,4181847.000000
696797.000000,4181817.000000
696797.000000,4181787.000000
696797.000000,4181757.000000
696797.000000,4181727.000000
696797.000000,4181697.000000
696797.000000,4181667.000000
696797.000000,4181637.000000
696797.000000,4181607.000000
696797.000000,4181577.000000
696797.000000,4181547.000000
696797.000000,4181517.000000
696797.000000,4181487.000000
696797.000000,4181457.000000
696797.000000,4181427.000000
696797.000000,4181397.000000
696797.000000,4181367.000000
696797.000000,4181337.000000
696797.000000,4181307.000000
696797.000000,4181277.000000
696797.000000,4181247.000000
696797.000000,4181217.000000
696797.000000,4181187.000000
696797.000000,4181157.000000
696797.000000,4181127.000000
696797.000000,4181097.000000
696797.000000,4181067.000000
696797.000000,4181037.000000
696797.000000,4181007.000000
696797.000000,4180977.000000
696797.000000,4180947.000000
696797.000000,4180917.000000
696797.000000,4180887.000000
696797.000000,4180857.000000
696827.000000,4180827.000000
696827.000000,4180797.000000
696857.000000,4180797.000000
696857.000000,4180767.000000
696887.000000,4180767.000000
696887.000000,4180737.000000
696917.000000,4180737.000000
696917.000000,4180707.000000
696947.000000,4180707.000000
696947.000000,4180677.000000
696977.000000,4180677.000000
696977.000000,4180647.000000
697007.000000,4180647.000000
697007.000000,4180617.000000
697037.000000,4180617.000000
697037.000000,4180587.000000
697067.000000,4180587.000000
697067.000000,4180557.000000
697097.000000,4180557.000000
697097.000000,4180527.000000
697127.000000,4180527.000000
697127.000000,4180497.000000
697157.000000,4180497.000000
697157.000000,4180467.000000
697187.000000,4180437.000000
697187.000000,4180407.000000
697187.000000,4180377.000000
697187.000000,4180347.000000
697217.000000,4180317.000000
697217.000000,4180287.000000
697217.000000,4180257.000000
697217.000000,4180227.000000
697217.000000,4180197.000000
697217.000000,4180167.000000
697217.000000,4180137.000000
697217.000000,4180107.000000
697247.000000,4180077.000000
697247.000000,4180047.000000
697277.000000,4180017.000000
697277.000000,4179987.000000
697277.000000,4179957.000000
697307.000000,4179927.000000
697307.000000,4179897.000000
697307.000000,4179867.000000
697307.000000,4179837.000000
697307.000000,4179807.000000
697307.000000,4179777.000000
697307.000000,4179747.000000
697307.000000,4179717.000000
697307.000000,4179687.000000
697307.000000,4179657.000000
697307.000000,4179627.000000
697307.000000,4179597.000000
697307.000000,4179567.000000
697307.000000,4179537.000000
697307.000000,4179507.000000
697307.000000,4179477.000000
697307.000000,4179447.000000
697307.000000,4179417.000000
697307.000000,4179387.000000
697307.000000,4179357.000000
697307.000000,4179327.000000
697307.000000,4179297.000000
697307.000000,4179267.000000
697307.000000,4179237.000000
697307.000000,4179207.000000
697307.000000,4179177.000000
697307.000000,4179147.000000
697307.000000,4179117.000000
697307.000000,4179087.000000
697307.000000,4179057.000000
697307.000000,4179027.000000
697307.000000,4178997.000000
697307.000000,4178967.000000
697307.000000,4178937.000000
697337.000000,4178907.000000
697337.000000,4178877.000000
697367.000000,4178877.000000
697367.000000,4178847.000000
697397.000000,4178847.000000
697397.000000,4178817.000000
697427.000000,4178817.000000
697427.000000,4178787.000000
697457.000000,4178787.000000
697457.000000,4178757.000000
697487.000000,4178757.000000
697487.000000,4178727.000000
697517.000000,4178727.000000
697517.000000,4178697.000000
697547.000000,4178697.000000
697547.000000,4178667.000000
697577.000000,4178667.000000
697577.000000,4178637.000000
697607.000000,4178637.000000
697607.000000,4178607.000000
697637.000000,4178607.000000
697637.000000,4178577.000000
697667.000000,4178577.000000
697667.000000,4178547.000000
697697.000000,4178547.000000
697697.000000,4178517.000000
697727.000000,4178517.000000
697727.000000,4178487.000000
697757.000000,4178487.000000
697757.000000,4178457.000000
697787.000000,4178457.000000
697787.000000,4178427.000000
697817.000000,4178427.000000
697817.000000,4178397.000000
697847.000000,4178397.000000
697847.000000,4178367.000000
697877.000000,4178367.000000
697877.000000,4178337.000000
697907.000000,4178337.000000
697907.000000,4178307.000000
697937.000000,4178307.000000
697937.000000,4178277.000000
697967.000000,4178277.000000
697967.000000,4178247.000000
697997.000000,4178247.000000
697997.000000,4178217.000000
698027.000000,4178217.000000
698027.000000,4178187.000000
698057.000000,4178187.000000
698057.000000,4178157.000000
698087.000000,4178157.000000
698087.000000,4178127.000000
698117.000000,4178127.000000
698117.000000,4178097.000000
698147.000000,4178097.000000
698177.000000,4178067.000000
698207.000000,4178067.000000
698237.000000,4178067.000000
698267.000000,4178067.000000
698297.000000,4178067.000000
698327.000000,4178067.000000
698357.000000,4178067.000000
698387.000000,4178067.000000
698417.000000,4178067.000000
698447.000000,4178037.000000
698477.000000,4178037.000000
698477.000000,4178007.000000
698507.000000,4178007.000000
698507.000000,4177977.000000
698537.000000,4177977.000000
698537.000000,4177947.000000
698567.000000,4177947.000000
698567.000000,4177917.000000
698597.000000,4177917.000000
698597.000000,4177887.000000
698627.000000,4177887.000000
698627.000000,4177857.000000
698657.000000,4177857.000000
698657.000000,4177827.000000
698687.000000,4177827.000000
698687.000000,4177797.000000
698717.000000,4177797.000000
698717.000000,4177767.000000
698747.000000,4177767.000000
698747.000000,4177737.000000
698777.000000,4177737.000000
698777.000000,4177707.000000
698807.000000,4177707.000000
698807.000000,4177677.000000
698837.000000,4177677.000000
698837.000000,4177647.000000
698867.000000,4177647.000000
698867.000000,4177617.000000
698897.000000,4177617.000000
698897.000000,4177587.000000
698927.000000,4177587.000000
698927.000000,4177557.000000
698957.000000,4177557.000000
698957.000000,4177527.000000
698987.000000,4177527.000000
698987.000000,4177497.000000
699017.000000,4177497.000000
699017.000000,4177467.000000
699047.000000,4177467.000000
699047.000000,4177437.000000
699077.000000,4177437.000000
699077.000000,4177407.000000
699107.000000,4177407.000000
699107.000000,4177377.000000
699137.000000,4177377.000000
699137.000000,4177347.000000
699167.000000,4177347.000000
699167.000000,4177317.000000
699197.000000,4177317.000000
699227.000000,4177287.000000
699257.000000,4177287.000000
699287.000000,4177287.000000
699317.000000,4177287.000000
699347.000000,4177287.000000
699377.000000,4177287.000000
699407.000000,4177287.000000
699437.000000,4177287.000000
699467.000000,4177287.000000
699497.000000,4177287.000000
699527.000000,4177287.000000
699557.000000,4177287.000000
699587.000000,4177287.000000
699617.000000,4177287.000000
699647.000000,4177287.000000
699677.000000,4177287.000000
699707.000000,4177287.000000
699737.000000,4177287.000000
699767.000000,4177287.000000
699797.000000,4177287.000000
699827.000000,4177257.000000
699857.000000,4177257.000000
699857.000000,4177227.000000
699887.000000,4177197.000000
699887.000000,4177167.000000
699887.000000,4177137.000000
699887.000000,4177107.000000
699887.000000,4177077.000000
699887.000000,4177047.000000
699887.000000,4177017.000000
699887.000000,4176987.000000
699887.000000,4176957.000000
699887.000000,4176927.000000
699887.000000,4176897.000000
699887.000000,4176867.000000
699887.000000,4176837.000000
699887.000000,4176807.000000
699887.000000,4176777.000000
699887.000000,4176747.000000
699887.000000,4176717.000000
699887.000000,4176687.000000
699917.000000,4176657.000000
699917.000000,4176627.000000
699947.000000,4176627.000000
699947.000000,4176597.000000
699977.000000,4176597.000000
699977.000000,4176567.000000
700007.000000,4176567.000000
700007.000000,4176537.000000
700037.000000,4176537.000000
700037.000000,4176507.000000
700067.000000,4176507.000000
700067.000000,4176477.000000
700097.000000,4176477.000000
700097.000000,4176447.000000
700127.000000,4176417.000000
700127.000000,4176387.000000
700157.000000,4176357.000000
700157.000000,4176327.000000
700187.000000,4176327.000000
700187.000000,4176297.000000
700217.000000,4176297.000000
700217.000000,4176267.000000
700247.000000,4176237.000000
700247.000000,4176207.000000
700247.000000,4176177.000000
700247.000000,4176147.000000
700247.000000,4176117.000000
700247.000000,4176087.000000
700247.000000,4176057.000000
700247.000000,4176027.000000
700247.000000,4175997.000000
700247.000000,4175967.000000
700247.000000,4175937.000000
700247.000000,4175907.000000
700247.000000,4175877.000000
700277.000000,4175847.000000
700277.000000,4175817.000000
700307.000000,4175817.000000
700307.000000,4175787.000000
700337.000000,4175787.000000
700337.000000,4175757.000000
700367.000000,4175757.000000
700367.000000,4175727.000000
700397.000000,4175727.000000
700397.000000,4175697.000000
700427.000000,4175697.000000
700427.000000,4175667.000000
700457.000000,4175667.000000
700457.000000,4175637.000000
700487.000000,4175637.000000
700487.000000,4175607.000000
700517.000000,4175607.000000
700517.000000,4175577.000000
700547.000000,4175577.000000
700547.000000,4175547.000000
700577.000000,4175547.000000
700577.000000,4175517.000000
700607.000000,4175517.000000
700607.000000,4175487.000000
700637.000000,4175487.000000
700637.000000,4175457.000000
700667.000000,4175457.000000
700667.000000,4175427.000000
700697.000000,4175427.000000
700697.000000,4175397.000000
700727.000000,4175397.000000
700727.000000,4175367.000000
700757.000000,4175367.000000
700757.000000,4175337.000000
700787.000000,4175337.000000
700787.000000,4175307.000000
700817.000000,4175307.000000
700817.000000,4175277.000000
700847.000000,4175247.000000
700847.000000,4175217.000000
700847.000000,4175187.000000
700817.000000,4175157.000000
700817.000000,4175127.000000
700787.000000,4175097.000000
700757.000000,4175067.000000
700757.000000,4175037.000000
700727.000000,4175007.000000
700727.000000,4174977.000000
700727.000000,4174947.000000
700727.000000,4174917.000000
700697.000000,4174887.000000
700697.000000,4174857.000000
700697.000000,4174827.000000
700697.000000,4174797.000000
700667.000000,4174767.000000
700667.000000,4174737.000000
700667.000000,4174707.000000
700667.000000,4174677.000000
700667.000000,4174647.000000
700667.000000,4174617.000000
700667.000000,4174587.000000
700667.000000,4174557.000000
700667.000000,4174527.000000
700667.000000,4174497.000000
700667.000000,4174467.000000
700667.000000,4174437.000000
700667.000000,4174407.000000
700667.000000,4174377.000000
700667.000000,4174347.000000
700667.000000,4174317.000000
700667.000000,4174287.000000
700667.000000,4174257.000000
700667.000000,4174227.000000
700667.000000,4174197.000000
700667.000000,4174167.000000
700667.000000,4174137.000000
700667.000000,4174107.000000
700667.000000,4174077.000000
700667.000000,4174047.000000
700667.000000,4174017.000000
700667.000000,4173987.000000
700667.000000,4173957.000000
700667.000000,4173927.000000
700667.000000,4173897.000000
700667.000000,4173867.000000
700667.000000,4173837.000000
700667.000000,4173807.000000
700667.000000,4173777.000000
700667.000000,4173747.000000
700667.000000,4173717.000000
700667.000000,4173687.000000
700667.000000,4173657.000000
700667.000000,4173627.000000
700667.000000,4173597.000000
700667.000000,4173567.000000
700667.000000,4173537.000000
700667.000000,4173507.000000
700667.000000,4173477.000000
700667.000000,4173447.000000
700667.000000,4173417.000000
700697.000000,4173387.000000
700697.000000,4173357.000000
700727.000000,4173357.000000
700727.000000,4173327.000000
700757.000000,4173327.000000
700757.000000,4173297.000000
700787.000000,4173267.000000
700787.000000,4173237.000000
700787.000000,4173207.000000
700787.000000,4173177.000000
700757.000000,4173147.000000
700757.000000,4173117.000000
700727.000000,4173087.000000
700697.000000,4173087.000000
700667.000000,4173057.000000
700637.000000,4173027.000000
700607.000000,4172997.000000
700577.000000,4172967.000000
700547.000000,4172967.000000
700517.000000,4172937.000000
700487.000000,4172937.000000
700457.000000,4172937.000000
700427.000000,4172937.000000
700397.000000,4172937.000000
700367.000000,4172937.000000
700337.000000,4172937.000000
700307.000000,4172937.000000
700277.000000,4172937.000000
700247.000000,4172937.000000
700217.000000,4172937.000000
700187.000000,4172937.000000
700157.000000,4172937.000000
700127.000000,4172937.000000
700097.000000,4172937.000000
700067.000000,4172937.000000
700037.000000,4172937.000000
700007.000000,4172937.000000
699977.000000,4172937.000000
699947.000000,4172937.000000
699917.000000,4172937.000000
699887.000000,4172937.000000
699857.000000,4172937.000000
699827.000000,4172937.000000
699797.000000,4172937.000000
699767.000000,4172937.000000
699737.000000,4172937.000000
699707.000000,4172937.000000
699677.000000,4172937.000000
699647.000000,4172937.000000
699617.000000,4172937.000000
699587.000000,4172937.000000
699557.000000,4172937.000000
699527.000000,4172937.000000
699497.000000,4172937.000000
699467.000000,4172937.000000
699437.000000,4172937.000000
699407.000000,4172937.000000
699377.000000,4172937.000000
699347.000000,4172937.000000
699317.000000,4172937.000000
699287.000000,4172937.000000
699257.000000,4172907.000000
699227.000000,4172877.000000
699197.000000,4172847.000000
699167.000000,4172817.000000
699137.000000,4172787.000000
699107.000000,4172757.000000
699077.000000,4172727.000000
699047.000000,4172697.000000
699017.000000,4172667.000000
698987.000000,4172637.000000
698957.000000,4172607.000000
698927.000000,4172577.000000
698897.000000,4172547.000000
698867.000000,4172517.000000
698837.000000,4172487.000000
698807.000000,4172457.000000
698777.000000,4172427.000000
698747.000000,4172397.000000
698717.000000,4172367.000000
698687.000000,4172337.000000
698657.000000,4172307.000000
698627.000000,4172277.000000
698597.000000,4172247.000000
698567.000000,4172217.000000
698537.000000,4172187.000000
698507.000000,4172157.000000
698477.000000,4172127.000000
698447.000000,4172097.000000
698447.000000,4172067.000000
698447.000000,4172037.000000
698447.000000,4172007.000000
698447.000000,4171977.000000
698447.000000,4171947.000000
698447.000000,4171917.000000
698447.000000,4171887.000000
698447.000000,4171857.000000
698447.000000,4171827.000000
698447.000000,4171797.000000
698447.000000,4171767.000000
698447.000000,4171737.000000
698447.000000,4171707.000000
698447.000000,4171677.000000
698447.000000,4171647.000000
698447.000000,4171617.000000
698447.000000,4171587.000000
698447.000000,4171557.000000
698447.000000,4171527.000000
698447.000000,4171497.000000
698447.000000,4171467.000000
698447.000000,4171437.000000
698447.000000,4171407.000000
698447.000000,4171377.000000
698447.000000,4171347.000000
698447.000000,4171317.000000
698447.000000,4171287.000000
698447.000000,4171257.000000
698447.000000,4171227.000000
698447.000000,4171197.000000
698447.000000,4171167.000000
698447.000000,4171137.000000
698447.000000,4171107.000000
698447.000000,4171077.000000
698447.000000,4171047.000000
698447.000000,4171017.000000
698447.000000,4170987.000000
698447.000000,4170957.000000
698447.000000,4170927.000000
698447.000000,4170897.000000
698447.000000,4170867.000000
698447.000000,4170837.000000
698477.000000,4170807.000000
698477.000000,4170777.000000
698507.000000,4170777.000000
698507.000000,4170747.000000
698537.000000,4170747.000000
698537.000000,4170717.000000
698567.000000,4170717.000000
698567.000000,4170687.000000
698597.000000,4170687.000000
698597.000000,4170657.000000
698627.000000,4170657.000000
698627.000000,4170627.000000
698657.000000,4170627.000000
698657.000000,4170597.000000
698687.000000,4170597.000000
698687.000000,4170567.000000
698717.000000,4170567.000000
698717.000000,4170537.000000
698747.000000,4170537.000000
698747.000000,4170507.000000
698777.000000,4170507.000000
698777.000000,4170477.000000
698807.000000,4170477.000000
698807.000000,4170447.000000
698837.000000,4170447.000000
698837.000000,4170417.000000
698867.000000,4170417.000000
698867.000000,4170387.000000
698897.000000,4170387.000000
698897.000000,4170357.000000
698927.000000,4170357.000000
698927.000000,4170327.000000
698957.000000,4170327.000000
698957.000000,4170297.000000
698987.000000,4170267.000000
698987.000000,4170237.000000
698987.000000,4170207.000000
698987.000000,4170177.000000
698987.000000,4170147.000000
698987.000000,4170117.000000
698987.000000,4170087.000000
698987.000000,4170057.000000
698987.000000,4170027.000000
698987.000000,4169997.000000
698987.000000,4169967.000000
699017.000000,4169937.000000
699017.000000,4169907.000000
699047.000000,4169907.000000
699047.000000,4169877.000000
699077.000000,4169877.000000
699077.000000,4169847.000000
699107.000000,4169847.000000
699107.000000,4169817.000000
699137.000000,4169817.000000
699137.000000,4169787.000000
699167.000000,4169787.000000
699167.000000,4169757.000000
699197.000000,4169757.000000
699197.000000,4169727.000000
699227.000000,4169727.000000
699227.000000,4169697.000000
699257.000000,4169697.000000
699257.000000,4169667.000000
699287.000000,4169667.000000
699287.000000,4169637.000000
699317.000000,4169637.000000
699317.000000,4169607.000000
699347.000000,4169607.000000
699347.000000,4169577.000000
699377.000000,4169577.000000
699377.000000,4169547.000000
699407.000000,4169547.000000
699407.000000,4169517.000000
699437.000000,4169517.000000
699437.000000,4169487.000000
699467.000000,4169487.000000
699467.000000,4169457.000000
699497.000000,4169457.000000
699497.000000,4169427.000000
699527.000000,4169427.000000
699527.000000,4169397.000000
699557.000000,4169397.000000
699557.000000,4169367.000000
699587.000000,4169367.000000
699587.000000,4169337.000000
699617.000000,4169337.000000
699617.000000,4169307.000000
699647.000000,4169277.000000
699647.000000,4169247.000000
699647.000000,4169217.000000
699647.000000,4169187.000000
699647.000000,4169157.000000
699647.000000,4169127.000000
699647.000000,4169097.000000
699647.000000,4169067.000000
699677.000000,4169037.000000
699677.000000,4169007.000000
699707.000000,4168977.000000
699707.000000,4168947.000000
699707.000000,4168917.000000
699677.000000,4168887.000000
699677.000000,4168857.000000
699677.000000,4168827.000000
699677.000000,4168797.000000
699677.000000,4168767.000000
699677.000000,4168737.000000
699677.000000,4168707.000000
699647.000000,4168677.000000
699647.000000,4168647.000000
699617.000000,4168617.000000
699587.000000,4168617.000000
699557.000000,4168587.000000
699527.000000,4168557.000000
699497.000000,4168527.000000
699467.000000,4168497.000000
699437.000000,4168467.000000
699407.000000,4168437.000000
699377.000000,4168407.000000
699347.000000,4168377.000000
699317.000000,4168347.000000
699287.000000,4168317.000000
699257.000000,4168287.000000
699227.000000,4168257.000000
699197.000000,4168227.000000
699167.000000,4168197.000000
699137.000000,4168167.000000
699107.000000,4168137.000000
699077.000000,4168107.000000
699047.000000,4168077.000000
699017.000000,4168047.000000
698987.000000,4168017.000000
698957.000000,4167987.000000
698927.000000,4167957.000000
698897.000000,4167927.000000
698867.000000,4167897.000000
698837.000000,4167897.000000
698807.000000,4167867.000000
698777.000000,4167867.000000
698747.000000,4167837.000000
698717.000000,4167807.000000
698687.000000,4167807.000000
698657.000000,4167777.000000
698627.000000,4167777.000000
698597.000000,4167777.000000
698567.000000,4167777.000000
698537.000000,4167807.000000
698507.000000,4167807.000000
698477.000000,4167807.000000
698447.000000,4167807.000000
698417.000000,4167807.000000
698387.000000,4167807.000000
698357.000000,4167807.000000
698327.000000,4167807.000000
698297.000000,4167807.000000
698267.000000,4167807.000000
698237.000000,4167807.000000
698207.000000,4167807.000000
698177.000000,4167837.000000
698147.000000,4167837.000000
698117.000000,4167837.000000
698087.000000,4167867.000000
698057.000000,4167867.000000
698027.000000,4167897.000000
697997.000000,4167897.000000
697997.000000,4167927.000000
697967.000000,4167927.000000
697967.000000,4167957.000000
697937.000000,4167987.000000
697937.000000,4168017.000000
697907.000000,4168047.000000
697907.000000,4168077.000000
697907.000000,4168107.000000
697877.000000,4168137.000000
697877.000000,4168167.000000
697847.000000,4168167.000000
697847.000000,4168197.000000
697817.000000,4168197.000000
697817.000000,4168227.000000
697787.000000,4168227.000000
697787.000000,4168257.000000
697757.000000,4168257.000000
697757.000000,4168287.000000
697727.000000,4168287.000000
697727.000000,4168317.000000
697697.000000,4168317.000000
697697.000000,4168347.000000
697667.000000,4168347.000000
697667.000000,4168377.000000
697637.000000,4168377.000000
697637.000000,4168407.000000
697607.000000,4168407.000000
697607.000000,4168437.000000
697577.000000,4168437.000000
697577.000000,4168467.000000
697547.000000,4168467.000000
697547.000000,4168497.000000
697517.000000,4168497.000000
697517.000000,4168527.000000
697487.000000,4168527.000000
697487.000000,4168557.000000
697457.000000,4168557.000000
697457.000000,4168587.000000
697427.000000,4168587.000000
697427.000000,4168617.000000
697397.000000,4168617.000000
697397.000000,4168647.000000
697367.000000,4168647.000000
697367.000000,4168677.000000
697337.000000,4168677.000000
697337.000000,4168707.000000
697307.000000,4168707.000000
697307.000000,4168737.000000
697277.000000,4168737.000000
697277.000000,4168767.000000
697247.000000,4168767.000000
697247.000000,4168797.000000
697217.000000,4168797.000000
697217.000000,4168827.000000
697187.000000,4168827.000000
697187.000000,4168857.000000
697157.000000,4168857.000000
697157.000000,4168887.000000
697127.000000,4168887.000000
697127.000000,4168917.000000
697097.000000,4168917.000000
697097.000000,4168947.000000
697067.000000,4168947.000000
697067.000000,4168977.000000
697037.000000,4168977.000000
697007.000000,4169007.000000
696977.000000,4169007.000000
696947.000000,4169007.000000
696917.000000,4169007.000000
696887.000000,4169007.000000
696857.000000,4169007.000000
696827.000000,4169007.000000
696797.000000,4169007.000000
696767.000000,4169007.000000
696737.000000,4169007.000000
696707.000000,4169007.000000
696677.000000,4169007.000000
696647.000000,4169007.000000
696617.000000,4169007.000000
696587.000000,4169007.000000
696557.000000,4169007.000000
696527.000000,4169007.000000
696497.000000,4169007.000000
696467.000000,4169007.000000
696437.000000,4169007.000000
696407.000000,4169007.000000
696377.000000,4169007.000000
696347.000000,4169007.000000
696317.000000,4169037.000000
696287.000000,4169037.000000
696257.000000,4169067.000000
696227.000000,4169067.000000
696197.000000,4169067.000000
696167.000000,4169097.000000
696137.000000,4169097.000000
696137.000000,4169127.000000
696107.000000,4169127.000000
696107.000000,4169157.000000
696077.000000,4169157.000000
696077.000000,4169187.000000
696047.000000,4169187.000000
696047.000000,4169217.000000
696017.000000,4169217.000000
696017.000000,4169247.000000
695987.000000,4169247.000000
695987.000000,4169277.000000
695957.000000,4169277.000000
695957.000000,4169307.000000
695927.000000,4169307.000000
695927.000000,4169337.000000
695897.000000,4169337.000000
695897.000000,4169367.000000
695867.000000,4169367.000000
695867.000000,4169397.000000
695837.000000,4169397.000000
695837.000000,4169427.000000
695807.000000,4169427.000000
695807.000000,4169457.000000
695777.000000,4169457.000000
695777.000000,4169487.000000
695747.000000,4169487.000000
695747.000000,4169517.000000
695717.000000,4169517.000000
695687.000000,4169547.000000
695657.000000,4169547.000000
695627.000000,4169547.000000
695597.000000,4169547.000000
695567.000000,4169547.000000
695537.000000,4169547.000000
695507.000000,4169547.000000
695477.000000,4169547.000000
695447.000000,4169547.000000
695417.000000,4169547.000000
695387.000000,4169547.000000
695357.000000,4169577.000000
695327.000000,4169577.000000
695327.000000,4169607.000000
695297.000000,4169607.000000
695267.000000,4169637.000000
695237.000000,4169667.000000
695207.000000,4169667.000000
695207.000000,4169697.000000
695177.000000,4169697.000000
695177.000000,4169727.000000
695147.000000,4169727.000000
695147.000000,4169757.000000
695117.000000,4169757.000000
695087.000000,4169787.000000
695057.000000,4169787.000000
695027.000000,4169787.000000
694997.000000,4169787.000000
694967.000000,4169787.000000
694937.000000,4169787.000000
694907.000000,4169787.000000
694877.000000,4169787.000000
694847.000000,4169787.000000
694817.000000,4169787.000000
694787.000000,4169787.000000
694757.000000,4169787.000000
694727.000000,4169787.000000
694697.000000,4169787.000000
694667.000000,4169787.000000
694637.000000,4169787.000000
694607.000000,4169787.000000
694577.000000,4169787.000000
694547.000000,4169787.000000
694517.000000,4169787.000000
694487.000000,4169787.000000
694457.000000,4169787.000000
694427.000000,4169787.000000
694397.000000,4169787.000000
694367.000000,4169787.000000
694337.000000,4169787.000000
694307.000000,4169787.000000
694277.000000,4169787.000000
694247.000000,4169787.000000
694217.000000,4169787.000000
694187.000000,4169787.000000
694157.000000,4169787.000000
694127.000000,4169787.000000
694097.000000,4169787.000000
694067.000000,4169787.000000
694037.000000,4169787.000000
694007.000000,4169787.000000
693977.000000,4169787.000000
693947.000000,4169787.000000
693917.000000,4169787.000000
693887.000000,4169787.000000
693857.000000,4169787.000000
693827.000000,4169787.000000
693797.000000,4169757.000000
693767.000000,4169727.000000
693737.000000,4169697.000000
693707.000000,4169667.000000
693677.000000,4169637.000000
693647.000000,4169607.000000
693617.000000,4169577.000000
693587.000000,4169547.000000
693557.000000,4169517.000000
693527.000000,4169487.000000
693497.000000,4169457.000000
693467.000000,4169427.000000
693437.000000,4169397.000000
693407.000000,4169367.000000
693377.000000,4169337.000000
693347.000000,4169307.000000
693317.000000,4169277.000000
693287.000000,4169247.000000
693257.000000,4169217.000000
693227.000000,4169187.000000
693197.000000,4169157.000000
693167.000000,4169127.000000
693137.000000,4169127.000000
693107.000000,4169097.000000
693077.000000,4169097.000000
693047.000000,4169097.000000
693017.000000,4169097.000000
